movieID,title,genres,imdbID,director,cast,runtime,language,rating_imdb,country
1327,"Amityville Horror, The (1979)",Horror,78767,Stuart Rosenberg,James Brolin|Margot Kidder|Rod Steiger|Don Stroud|Murray Hamilton,117,English,6.2,United States
1328,"Amityville Curse, The (1990)",Horror,99030,Tom Berry,Kim Coates|Dawna Wightman|Helen Hughes|David Stein|Anthony Dean Rubes,91,English,2.8,Canada
1330,April Fool's Day (1986),Comedy|Horror,90655,Fred Walton,Jay Baker|Pat Barlow|Lloyd Berry|Deborah Foreman|Deborah Goodrich,89,English,6.2,United States|Canada
1331,Audrey Rose (1977),Horror,75704,Robert Wise,Marsha Mason|Anthony Hopkins|John Beck|Susan Swift|Norman Lloyd,113,English,5.8,United States
1332,"Believers, The (1987)",Horror|Thriller,92632,John Schlesinger,Martin Sheen|Helen Shaver|Harley Cross|Robert Loggia|Elizabeth Wilson,114,English,6.1,United States
1333,"Birds, The (1963)",Horror,56869,Alfred Hitchcock,Rod Taylor|Jessica Tandy|Suzanne Pleshette|Tippi Hedren|Veronica Cartwright,119,English,7.7,United States
1334,"Blob, The (1958)",Horror|Sci-Fi,51418,Irvin S. Yeaworth Jr.|Russell S. Doughten Jr.,Steve McQueen|Aneta Corsaut|Earl Rowe|Olin Howland|Stephen Chase,86,English,6.4,United States
1335,Blood Beach (1981),Action|Horror,82083,Jeffrey Bloom,David Huffman|Marianna Hill|Burt Young|Otis Young|Lena Pousette,92,English,4.5,United States
1336,Body Parts (1991),Horror,101492,Eric Red,Jeff Fahey|Lindsay Duncan|Kim Delaney|Zakes Mokae|Brad Dourif,88,English,5.5,United States
1337,"Body Snatcher, The (1945)",Horror,37549,Robert Wise,Boris Karloff|Bela Lugosi|Henry Daniell|Edith Atwater|Russell Wade,78,English,7.3,United States
1341,Burnt Offerings (1976),Horror,74258,Dan Curtis,Karen Black|Oliver Reed|Burgess Meredith|Eileen Heckart|Lee Montgomery,116,English,6.5,United States|Italy
1342,Candyman (1992),Horror,103919,Bernard Rose,Virginia Madsen|Tony Todd|Xander Berkeley|Kasi Lemmons|Vanessa Williams,99,English,6.6,United States|United Kingdom
1343,Cape Fear (1991),Thriller,101540,Martin Scorsese,Robert De Niro|Nick Nolte|Jessica Lange|Juliette Lewis|Joe Don Baker,128,English,7.3,United States
1344,Cape Fear (1962),Film-Noir|Thriller,55824,J. Lee Thompson,Gregory Peck|Robert Mitchum|Polly Bergen|Lori Martin|Martin Balsam,106,English,7.7,United States
1345,Carrie (1976),Horror,74285,Brian De Palma,Sissy Spacek|Piper Laurie|Amy Irving|William Katt|John Travolta,98,English,7.4,United States
1346,Cat People (1982),Horror,83722,Paul Schrader,Nastassja Kinski|Malcolm McDowell|John Heard|Annette O'Toole|Ruby Dee,118,English,6.1,United States
1347,"Nightmare on Elm Street, A (1984)",Horror,87800,Wes Craven,John Saxon|Ronee Blakley|Heather Langenkamp|Amanda Wyss|Jsu Garcia,91,English,7.5,United States
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,13442,F.W. Murnau,Max Schreck|Gustav von Wangenheim|Greta Schröder|Georg H. Schnell|Ruth Landshoff,94,German,7.9,Germany
1350,"Omen, The (1976)",Horror,75005,Richard Donner,Gregory Peck|Lee Remick|David Warner|Billie Whitelaw|Harvey Stephens,111,English|Latin|Italian,7.5,United Kingdom|United States
1352,Albino Alligator (1996),Crime|Thriller,115495,Kevin Spacey,Matt Dillon|Faye Dunaway|Gary Sinise|William Fichtner|Viggo Mortensen,97,English,6.1,United States|France
1353,"Mirror Has Two Faces, The (1996)",Comedy|Romance,117057,Barbra Streisand,Barbra Streisand|Jeff Bridges|Lauren Bacall|George Segal|Mimi Rogers,126,English,6.6,United States
1354,Breaking the Waves (1996),Drama,115751,Lars von Trier,Emily Watson|Stellan Skarsgård|Katrin Cartlidge|Jean-Marc Barr|Adrian Rawlins,159,English,7.9,Denmark|Sweden|France|Netherlands|Norway|Iceland|Spain|United Kingdom
1355,Nightwatch (1997),Horror|Thriller,119791,Ole Bornedal,Anais Evans|Ewan McGregor|Nick Nolte|Erich Anderson|Josh Brolin,101,English,6.2,United States
1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi,117731,Jonathan Frakes,Patrick Stewart|Jonathan Frakes|Brent Spiner|LeVar Burton|Michael Dorn,111,English,7.6,United States
1357,Shine (1996),Drama|Romance,117631,Scott Hicks,Geoffrey Rush|Justin Braine|Sonia Todd|Chris Haywood|Alex Rafalowicz,105,English|Yiddish,7.7,Australia
1358,Sling Blade (1996),Drama|Thriller,117666,Billy Bob Thornton,Billy Bob Thornton|Dwight Yoakam|J.T. Walsh|John Ritter|Lucas Black,135,English,8.0,United States
1359,Jingle All the Way (1996),Adventure|Children's|Comedy,116705,Brian Levant,Arnold Schwarzenegger|Sinbad|Phil Hartman|Rita Wilson|Robert Conrad,89,English,5.6,United States
1360,Identification of a Woman (Identificazione di una donna) (1982),Drama,84116,,,,,,
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,117293,Joe Berlinger|Bruce Sinofsky,Tony Brooks|Diana Davis|Terry Wood|Dick Clay|Jenna Newton,150,English,8.3,United States
1363,"Preacher's Wife, The (1996)",Drama,117372,Penny Marshall,Denzel Washington|Whitney Houston|Courtney B. Vance|Gregory Hines|Jenifer Lewis,123,English,5.6,United States
1365,Ridicule (1996),Drama,117477,Patrice Leconte,Charles Berling|Jean Rochefort|Fanny Ardant|Judith Godrèche|Bernard Giraudeau,102,French,7.4,France
1366,"Crucible, The (1996)",Drama,115988,Nicholas Hytner,Daniel Day-Lewis|Winona Ryder|Paul Scofield|Joan Allen|Bruce Davison,124,English,6.8,United States
1367,101 Dalmatians (1996),Children's|Comedy,115433,Stephen Herek,Glenn Close|Jeff Daniels|Joely Richardson|Joan Plowright|Hugh Laurie,103,English|Spanish,5.7,United States|United Kingdom
1368,"Forbidden Christ, The (Cristo proibito, Il) (1950)",Drama,42354,Curzio Malaparte,Raf Vallone|Rina Morelli|Alain Cuny|Anna Maria Ferrero|Elena Varzi,99,Italian,7.2,Italy
1369,I Can't Sleep (J'ai pas sommeil) (1994),Drama|Thriller,110171,Claire Denis,Yekaterina Golubeva|Richard Courcet|Vincent Dupont|Laurent Grévill|Alex Descas,110,French|Russian|English,7.0,France|Germany|Switzerland
1370,Die Hard 2 (1990),Action|Thriller,99423,Renny Harlin,Bruce Willis|Bonnie Bedelia|William Atherton|Reginald VelJohnson|Franco Nero,124,English|Spanish,7.2,United States
1371,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,79945,Robert Wise,William Shatner|Leonard Nimoy|DeForest Kelley|James Doohan|George Takei,132,English|Klingon,6.4,United States
1372,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi,102975,Nicholas Meyer,William Shatner|Leonard Nimoy|DeForest Kelley|James Doohan|Walter Koenig,110,English|Klingon,7.2,United States
1373,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi,98382,William Shatner,William Shatner|Leonard Nimoy|DeForest Kelley|James Doohan|Walter Koenig,107,English|Klingon,5.5,United States
1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,88170,Leonard Nimoy,William Shatner|Leonard Nimoy|DeForest Kelley|James Doohan|Walter Koenig,105,English|Klingon|Russian|French,6.7,United States
1376,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,92007,Leonard Nimoy,William Shatner|Leonard Nimoy|DeForest Kelley|James Doohan|George Takei,119,English|Finnish,7.3,United States
1377,Batman Returns (1992),Action|Adventure|Comedy|Crime,103776,Tim Burton,Michael Keaton|Danny DeVito|Michelle Pfeiffer|Christopher Walken|Michael Gough,126,English,7.0,United States|United Kingdom
1378,Young Guns (1988),Action|Comedy|Western,96487,Christopher Cain,Emilio Estevez|Kiefer Sutherland|Lou Diamond Phillips|Charlie Sheen|Dermot Mulroney,107,English,6.9,United States
1379,Young Guns II (1990),Action|Comedy|Western,100994,Geoff Murphy,Emilio Estevez|Kiefer Sutherland|Lou Diamond Phillips|Christian Slater|William Petersen,104,English,6.5,United States
1380,Grease (1978),Comedy|Musical|Romance,77631,Randal Kleiser,John Travolta|Olivia Newton-John|Stockard Channing|Jeff Conaway|Barry Pearl,110,English,7.2,United States
1381,Grease 2 (1982),Comedy|Musical|Romance,84021,Patricia Birch,Maxwell Caulfield|Michelle Pfeiffer|Lorna Luft|Maureen Teefy|Alison Price,115,English,4.4,United States
1382,Marked for Death (1990),Action|Drama,100114,Dwight H. Little,Steven Seagal|Basil Wallace|Keith David|Tom Wright|Joanna Pacula,93,English,6.0,United States
1383,Adrenalin: Fear the Rush (1996),Action|Sci-Fi,115471,Albert Pyun,Christopher Lambert|Natasha Henstridge|Norbert Weisser|Elizabeth Barondes|Xavier Declie,77,English,3.9,United States
1384,"Substance of Fire, The (1996)",Drama,117773,Daniel J. Sullivan,Tony Goldwyn|Benjamin Ungar|Timothy Hutton|Tom McDermott|Sarah Jessica Parker,97,English,6.0,United States
1385,Under Siege (1992),Action,105690,Andrew Davis,Steven Seagal|Damian Chapa|Troy Evans|David McKnight|Lee Hinton,103,English|Italian,6.5,France|United States
1386,Terror in a Texas Town (1958),Western,52287,Joseph H. Lewis,Sterling Hayden|Sebastian Cabot|Carol Kelly|Eugene Mazzola|Nedrick Young,80,English|Spanish,6.8,United States
1387,Jaws (1975),Action|Horror,73195,Steven Spielberg,Roy Scheider|Robert Shaw|Richard Dreyfuss|Lorraine Gary|Murray Hamilton,124,English,8.0,United States
1388,Jaws 2 (1978),Action|Horror,77766,Jeannot Szwarc,Roy Scheider|Lorraine Gary|Murray Hamilton|Joseph Mascolo|Jeffrey Kramer,116,English,5.8,United States
1389,Jaws 3-D (1983),Action|Horror,85750,Joe Alves,Dennis Quaid|Bess Armstrong|Simon MacCorkindale|Louis Gossett Jr.|John Putch,99,English,3.7,United States
1390,My Fellow Americans (1996),Comedy,117119,Peter Segal,Jack Lemmon|James Garner|Dan Aykroyd|John Heard|Wilford Brimley,101,English|Spanish,6.5,United States
1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War,116996,Tim Burton,Jack Nicholson|Glenn Close|Annette Bening|Pierce Brosnan|Danny DeVito,106,English|French,6.3,United States
1392,Citizen Ruth (1996),Comedy|Drama,115906,Alexander Payne,Laura Dern|Swoosie Kurtz|Kurtwood Smith|Mary Kay Place|Kelly Preston,106,English,7.0,United States
1393,Jerry Maguire (1996),Drama|Romance,116695,Cameron Crowe,Tom Cruise|Cuba Gooding Jr.|Renée Zellweger|Kelly Preston|Jerry O'Connell,139,English|American Sign Language,7.3,United States
1394,Raising Arizona (1987),Comedy,93822,Joel Coen|Ethan Coen,Nicolas Cage|Holly Hunter|Trey Wilson|John Goodman|William Forsythe,94,English,7.3,United States
1395,Tin Men (1987),Comedy|Drama,94155,Barry Levinson,Richard Dreyfuss|Danny DeVito|Barbara Hershey|John Mahoney|Jackie Gayle,112,English,6.5,United States
1396,Sneakers (1992),Crime|Drama|Sci-Fi,105435,Phil Alden Robinson,Jo Marr|Gary Hershberger|Robert Redford|Sidney Poitier|David Strathairn,126,English|Russian|Chinese,7.1,United States
1397,Bastard Out of Carolina (1996),Drama,115633,Anjelica Huston,Jennifer Jason Leigh|Ron Eldard|Glenne Headly|Lyle Lovett|Jena Malone,98,English,7.4,United States
1398,In Love and War (1996),Romance|War,116621,Richard Attenborough,Mackenzie Astin|Chris O'Donnell|Margot Steinberg|Sandra Bullock|Alan Bennett,113,English|Italian,6.0,United States
1399,Marvin's Room (1996),Drama,116999,Jerry Zaks,Meryl Streep|Leonardo DiCaprio|Diane Keaton|Robert De Niro|Hume Cronyn,98,English,6.7,United States
1400,Somebody is Waiting (1996),Drama,117691,Martin Donovan,Gabriel Byrne|Nastassja Kinski|Johnny Whitworth|Brian Donovan|Tyler Cole Malinger,90,English,6.8,United States
1401,Ghosts of Mississippi (1996),Drama,116410,Rob Reiner,Alec Baldwin|James Woods|Virginia Madsen|Whoopi Goldberg|Susanna Thompson,130,English,6.7,United States
1407,Scream (1996),Horror|Thriller,117571,Wes Craven,Drew Barrymore|Roger Jackson|Kevin Patrick Walls|David Booth|Carla Hatley,111,English,7.2,United States
1408,"Last of the Mohicans, The (1992)",Action|Romance|War,104691,Michael Mann,Daniel Day-Lewis|Madeleine Stowe|Russell Means|Eric Schweig|Jodhi May,112,English|French|Mohawk,7.7,United States
1409,Michael (1996),Comedy|Romance,117038,Nora Ephron,John Travolta|Andie MacDowell|William Hurt|Bob Hoskins|Robert Pastorelli,105,English|Portuguese,5.7,United States
1410,"Evening Star, The (1996)",Comedy|Drama,116240,Robert Harling,Shirley MacLaine|Bill Paxton|Juliette Lewis|Miranda Richardson|Ben Johnson,129,English,5.9,United States
1411,Hamlet (1996),Drama,116477,Kenneth Branagh,Riz Abbasi|Richard Attenborough|David Blair|Brian Blessed|Kenneth Branagh,242,English,7.8,United Kingdom|United States
1412,Some Mother's Son (1996),Drama,117690,Terry George,Helen Mirren|Fionnula Flanagan|Aidan Gillen|David O'Hara|John Lynch,112,English|Irish,7.3,Ireland|United States
1413,"Whole Wide World, The (1996)",Drama,118163,Dan Ireland,Vincent D'Onofrio|Renée Zellweger|Ann Wedgeworth|Harve Presnell|Benjamin Mouton,111,English,7.1,United States
1414,Mother (1996),Comedy,117091,Albert Brooks,Paul Collins|Laura Weekes|Albert Brooks|John C. McGinley|Debbie Reynolds,104,English,6.9,United States
1415,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance,118100,André Téchiné,Catherine Deneuve|Daniel Auteuil|Laurence Côte|Benoît Magimel|Fabienne Babe,117,French,6.8,France
1416,Evita (1996),Drama|Musical,116250,Alan Parker,Madonna|Antonio Banderas|Jonathan Pryce|Jimmy Nail|Victoria Sus,135,English,6.3,United States
1417,"Portrait of a Lady, The (1996)",Drama,117364,Jane Campion,Nicole Kidman|John Malkovich|Barbara Hershey|Mary-Louise Parker|Martin Donovan,144,English|Italian,6.2,United Kingdom|United States
1419,Walkabout (1971),Drama,67959,Nicolas Roeg,Jenny Agutter|Luc Roeg|David Gulpilil|John Meillon|Robert McDarra,100,English|Aboriginal|Czech|French,7.6,United Kingdom|Australia
1420,Message to Love: The Isle of Wight Festival (1996),Documentary,117028,Murray Lerner,Ian Anderson|Joan Baez|Martin Barre|John Bonham|Clive Bunker,127,English,7.6,United States|United Kingdom
1421,Grateful Dead (1995),Documentary,113212,Paul McCartney,,10,English,7.0,United Kingdom
1422,Murder at 1600 (1997),Mystery|Thriller,119731,Dwight H. Little,Wesley Snipes|Diane Lane|Daniel Benzali|Dennis Miller|Alan Alda,107,English,6.1,United States
1423,Hearts and Minds (1996),Drama,116506,Ralph Ziman,Danny Keogh|Patrick Shai|Seputla Sebogodi|Brian O'Shaughnessy|Dick Reineke,100,English|Afrikaans|Zulu|Portuguese,4.9,South Africa
1424,Inside (1996),Action,116640,Arthur Penn,Nigel Hawthorne|Eric Stoltz|Louis Gossett Jr.|Ian Roberts|Louis van Niekerk,94,English|German,6.2,United States
1425,Fierce Creatures (1997),Comedy,119115,Fred Schepisi|Robert Young,John Cleese|Jamie Lee Curtis|Kevin Kline|Michael Palin|Ronnie Corbett,93,English,6.4,United Kingdom|United States
1426,Zeus and Roxanne (1997),Children's,120550,George Miller,Steve Guttenberg|Kathleen Quinlan|Arnold Vosloo|Dawn McMillan|Miko Hughes,98,English,5.3,United States
1427,Turbulence (1997),Thriller,120390,Robert Butler,Ray Liotta|Lauren Holly|Brendan Gleeson|Hector Elizondo|Rachel Ticotin,100,English,4.9,United States
1428,Angel Baby (1995),Drama,112362,Michael Rymer,John Lynch|Jacqueline McKenzie|Colin Friels|Deborra-Lee Furness|Daniel Daperis,105,English,7.0,Australia
1431,Beverly Hills Ninja (1997),Action|Comedy,118708,Dennis Dugan,Chris Farley|Nicollette Sheridan|Robin Shou|Nathaniel Parker|Soon-Tek Oh,88,English,5.5,United States
1432,Metro (1997),Action,119664,Thomas Carter,Eddie Murphy|Kim Miyori|Art Evans|James Carpenter|Michael Rapaport,117,English,5.5,United States
1433,"Machine, The (1994)",Comedy|Horror,110425,François Dupeyron,Gérard Depardieu|Nathalie Baye|Didier Bourdon|Natalia Wörner|Erwan Baynaud,96,French,5.4,France|Germany
1434,"Stranger, The (1994)",Action,123281,Chris Frieri,Carla Anderson|Alan Apple|Robert Clayton|Robin Clayton|Elise Frieri,,,7.5,United States
1436,Falling in Love Again (1980),Comedy,80714,Steven Paul,Elliott Gould|Susannah York|Kaye Ballard|Stuart Paul|Michelle Pfeiffer,103,English,5.1,United States
1437,"Cement Garden, The (1993)",Drama,106535,Andrew Birkin,Andrew Robertson|Charlotte Gainsbourg|Alice Coulthard|Ned Birkin|Sinéad Cusack,105,English,7.1,France|Germany|United Kingdom
1438,Dante's Peak (1997),Action|Thriller,118928,,,,,,
1439,Meet Wally Sparks (1997),Comedy,119644,Peter Baldwin,Rodney Dangerfield|Debi Mazar|David Ogden Stiers|Burt Reynolds|Rita McKenzie,105,English,5.3,Japan|United States
1440,Amos & Andrew (1993),Comedy,106266,E. Max Frye,Samuel L. Jackson|Michael Lerner|Margaret Colin|Nicolas Cage|Dabney Coleman,96,English|Spanish,5.7,United States
1441,Benny & Joon (1993),Comedy|Romance,106387,Jeremiah S. Chechik,Johnny Depp|Mary Stuart Masterson|Aidan Quinn|Julianne Moore|Oliver Platt,98,English,7.2,United States
1442,Prefontaine (1997),Drama,119937,Steve James,Jared Leto|R. Lee Ermey|Ed O'Neill|Breckin Meyer|Lindsay Crouse,106,English,6.8,United States
1443,"Tickle in the Heart, A (1996)",Documentary,117907,Stefan Schwietert,Julius Epstein|Max Epstein|William Epstein|Gary Lawrence|Joel Rubin,90,English|Yiddish,8.1,Germany|Switzerland
1444,Guantanamera (1994),Comedy,109949,Tomás Gutiérrez Alea|Juan Carlos Tabío,Carlos Cruz|Mirta Ibarra|Jorge Perugorría|Raúl Eguren|Pedro Fernández,105,Spanish,6.9,Cuba|Spain|Germany
1445,McHale's Navy (1997),Comedy|War,119640,Bryan Spicer,Tom Arnold|Dean Stockwell|Debra Messing|David Alan Grier|Tim Curry,108,English,4.6,United States
1447,Gridlock'd (1997),Crime,119225,Vondie Curtis-Hall,Tim Roth|Tupac Shakur|Thandie Newton|Charles Fleischer|Howard Hesseman,91,English,6.9,United States
1448,Fire on the Mountain (1996),Documentary,116310,Beth Gage|George Gage,Jerry Archbold|Fritz Benedict|Bill Bowerman|Ralph Bromighin|David Brower,72,English,7.2,United States
1449,Waiting for Guffman (1996),Comedy,118111,Christopher Guest,Deborah Theaker|Michael Hitchcock|Scott Williamson|Larry Miller|Don Lake,84,English,7.5,United States
1453,"Beautician and the Beast, The (1997)",Comedy|Romance,118691,Ken Kwapis,Fran Drescher|Timothy Dalton|Ian McNeice|Patrick Malahide|Lisa Jakub,105,English,5.4,United States
1454,SubUrbia (1997),Comedy,120238,Richard Linklater,Jayce Bartok|Amie Carey|Nicky Katt|Ajay Naidu|Parker Posey,121,English,6.8,United States
1455,Hotel de Love (1996),Comedy|Romance,116565,Craig Rosenberg,Aden Young|Saffron Burrows|Simon Bossell|Pippa Grandison|Ray Barrett,95,English|French,6.1,Australia
1456,"Pest, The (1997)",Comedy,119887,Paul Miller,John Leguizamo|Jeffrey Jones|Freddy Rodríguez|Pat Skipper|Edoardo Ballerini,84,English,5.0,United States
1457,Fools Rush In (1997),Comedy|Romance,119141,Andy Tennant,Matthew Perry|Salma Hayek|Jon Tenney|Carlos Gómez|Tomas Milian,109,English|Spanish,6.0,United States
1458,Touch (1997),Romance,120357,Paul Schrader,LL Cool J|Gina Gershon|Conchata Ferrell|John Doe|Christopher Walken,96,English,5.6,United States
1459,Absolute Power (1997),Mystery|Thriller,118548,Clint Eastwood,Clint Eastwood|Gene Hackman|Ed Harris|Laura Linney|Scott Glenn,121,English|Spanish,6.7,United States
1462,Unforgotten: Twenty-Five Years After Willowbrook (1996),Documentary,118042,Jack Fisher,Danny Aiello|Geraldo Rivera|Bernard Carabello,57,English,6.4,United States
1463,That Old Feeling (1997),Comedy|Romance,120318,Carl Reiner,Bette Midler|Dennis Farina|Paula Marshall|Gail O'Grady|David Rasche,105,English,6.2,United States
1464,Lost Highway (1997),Mystery,116922,David Lynch,Bill Pullman|Patricia Arquette|John Roselius|Louis Eppolito|Jenna Maetlind,134,English,7.6,France|United States
1465,Rosewood (1997),Drama,120036,John Singleton,Jon Voight|Ving Rhames|Don Cheadle|Bruce McGill|Loren Dean,140,English,7.2,United States
1466,Donnie Brasco (1997),Crime|Drama,119008,Mike Newell,Al Pacino|Johnny Depp|Michael Madsen|Bruno Kirby|James Russo,127,English|Italian|Japanese,7.7,United States
